0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.06,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,0.14,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,0.49,-0.13,-0.13,-0.13,-0.12,-0.13,0.51,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.25,-0.13,-0.13,-0.13,-0.1,-0.13,-0.12,-0.1,-0.13,-0.13,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,-0.76,-0.13,-0.13,-0.13,-0.1,-0.12,0.34,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.11,-0.12,0.04,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,-0.47,-0.13,-0.13,-0.13,-0.11,-0.12,0.03,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,0.0,-0.13,-0.13,-0.13,-0.11,-0.12,0.48,-0.13,-0.02,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,-0.51,-0.13,-0.13,-0.13,-0.12,-0.12,-0.06,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,0.05,-0.13,-0.13,-0.13,-0.13,-0.12,1.71,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,0.01,-0.13,-0.13,-0.13,-0.12,-0.12,0.03,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,2.0,-0.13,-0.13,-0.13,-0.11,-0.12,0.12,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,2.49,-0.13,-0.13,-0.13,-0.13,-0.12,1.19,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.04,-0.13,-0.13,-0.13,-0.11,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,1.83,-0.13,-0.13,-0.13,-0.12,-0.13,-0.01,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,1.21,-0.13,-0.13,-0.13,-0.1,-0.12,0.06,-0.13,-0.13,-0.13,-0.13
-0.07,-0.12,-0.13,-0.13,-0.13,2.69,-0.13,-0.13,-0.13,-0.1,-0.13,0.62,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,-0.54,-0.13,-0.13,-0.13,-0.12,-0.12,0.31,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,0.68,-0.13,-0.13,-0.13,-0.11,-0.13,1.7,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-0.37,-0.13,-0.13,-0.13,-0.11,-0.12,0.01,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.84,-0.13,-0.13,-0.13,-0.12,-0.13,0.27,-0.12,-0.13,-0.13,-0.13
-0.04,-0.13,-0.13,-0.13,-0.13,1.66,-0.13,-0.13,-0.13,-0.1,-0.13,-0.07,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,-0.02,-0.13,-0.13,-0.13,-0.12,-0.12,-0.08,-0.13,0.31,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-0.35,-0.13,-0.13,-0.13,-0.11,-0.13,0.3,-0.13,0.28,-0.13,-0.13
-0.11,-0.12,-0.13,-0.13,-0.13,0.06,-0.13,-0.13,-0.13,-0.13,-0.12,0.23,-0.13,-0.03,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,0.18,-0.13,-0.13,-0.13,-0.11,-0.12,0.58,-0.13,0.09,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,5.28,-0.13,-0.13,-0.13,-0.11,-0.12,0.04,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.27,-0.13,-0.13,-0.13,-0.11,-0.13,-0.04,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,0.3,-0.13,-0.13,-0.13,-0.12,-0.13,0.75,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,0.7,-0.13,-0.13,-0.13,-0.12,-0.12,0.49,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,-0.11,-0.13,-0.13,-0.13,-0.13,-0.13,0.04,-0.13,-0.02,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,1.54,-0.13,-0.13,-0.13,-0.1,-0.12,0.01,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,4.56,-0.13,-0.13,-0.13,-0.1,-0.13,-0.07,-0.12,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,-0.09,-0.13,-0.13,-0.13,-0.1,-0.13,0.35,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,3.59,-0.13,-0.13,-0.13,-0.12,-0.12,0.19,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.07,-0.13,-0.13,-0.13,-0.11,-0.13,0.51,-0.13,0.18,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,2.32,-0.13,-0.13,-0.13,-0.11,-0.12,-0.03,-0.13,0.04,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.16,-0.13,-0.13,-0.13,-0.12,-0.12,-0.05,-0.13,0.3,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,-0.07,-0.13,-0.13,-0.13,-0.11,-0.12,0.15,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,3.29,-0.13,-0.13,-0.13,-0.11,-0.12,0.62,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,0.11,-0.13,-0.13,-0.13,-0.11,-0.12,0.19,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,2.0,-0.13,-0.13,-0.13,-0.13,-0.12,0.11,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,8.31,-0.13,-0.13,-0.13,-0.11,-0.12,0.0,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,2.19,-0.13,-0.13,-0.13,-0.13,-0.12,-0.08,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,29.98,-0.13,-0.13,-0.13,-0.12,-0.13,0.09,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.08,-0.13,-0.13,-0.13,-0.11,-0.12,-0.03,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,1.14,-0.13,-0.13,-0.13,-0.11,-0.12,-0.07,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.02,-0.13,-0.13,-0.13,-0.13,-0.12,0.3,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,-0.13,0.03,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.12,-0.13,-0.13,-0.13,-0.11,-0.12,0.15,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,0.64,-0.13,-0.13,-0.13,-0.1,-0.13,0.14,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,0.68,-0.13,-0.13,-0.13,-0.1,-0.12,0.36,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,5.58,-0.13,-0.13,-0.13,-0.11,-0.12,-0.01,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.69,-0.13,-0.13,-0.13,-0.11,-0.13,0.71,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,0.45,-0.13,-0.13,-0.13,-0.13,-0.12,0.22,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,4.3,-0.13,-0.13,-0.13,-0.12,-0.12,1.95,-0.13,0.22,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,0.15,-0.13,-0.13,-0.13,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,1.31,-0.13,-0.13,-0.13,-0.1,-0.13,0.15,-0.13,-0.01,-0.13,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,1.25,-0.13,-0.13,-0.13,-0.1,-0.13,-0.02,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-1.35,-0.13,-0.13,-0.13,-0.11,-0.12,-0.08,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.11,-0.13,-0.13,-0.13,-0.11,-0.12,-0.07,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.12,-0.13,-0.13,-0.13,-0.13,-0.12,1.59,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,1.9,-0.13,-0.13,-0.13,-0.12,-0.13,0.04,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,0.6,-0.13,-0.13,-0.13,-0.1,-0.13,0.2,-0.11,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,6.86,-0.13,-0.13,-0.13,-0.11,-0.12,-0.06,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,0.02,-0.13,-0.13,-0.13,-0.09,-0.13,-0.05,-0.12,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-0.01,-0.13,-0.13,-0.13,-0.12,-0.12,0.07,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,0.43,-0.13,-0.13,-0.13,-0.12,-0.12,0.18,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,1.07,-0.13,-0.13,-0.13,-0.12,-0.12,0.25,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,0.01,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,0.29,-0.13,-0.13,-0.13,-0.13,-0.13,-0.08,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,0.17,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.68,-0.13,-0.13,-0.13,-0.12,-0.13,0.22,-0.13,0.23,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,1.67,-0.13,-0.13,-0.13,-0.11,-0.12,-0.05,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,16.48,-0.13,-0.13,-0.13,-0.11,-0.12,0.04,-0.13,0.03,-0.12,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,2.36,-0.13,-0.13,-0.13,-0.11,-0.12,0.42,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,0.26,-0.13,-0.13,-0.13,-0.12,-0.12,0.08,-0.13,0.24,-0.13,-0.13
-0.06,-0.12,-0.13,-0.13,-0.13,1.92,-0.13,-0.13,-0.13,-0.1,-0.13,-0.05,-0.12,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,-0.04,-0.13,-0.13,-0.13,-0.12,-0.13,-0.03,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-0.1,-0.13,-0.13,-0.13,-0.1,-0.13,0.01,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,-0.1,-0.13,-0.13,-0.13,-0.1,-0.13,0.02,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,1.35,-0.13,-0.13,-0.13,-0.1,-0.13,-0.03,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,0.66,-0.13,-0.13,-0.13,-0.12,-0.12,0.2,-0.13,0.28,-0.13,-0.13
-0.07,-0.12,-0.13,-0.13,-0.13,2.04,-0.13,-0.13,-0.13,-0.11,-0.12,0.34,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,0.06,-0.13,-0.13,-0.13,-0.1,-0.13,0.16,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.19,-0.13,-0.13,-0.13,-0.12,-0.12,0.31,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.11,-0.12,-0.08,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.26,-0.13,-0.13,-0.13,-0.12,-0.13,0.18,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.27,-0.13,-0.13,-0.13,-0.11,-0.13,-0.11,-0.13,0.28,-0.12,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,1.05,-0.13,-0.13,-0.13,-0.11,-0.12,-0.0,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,-0.07,-0.13,-0.13,-0.13,-0.12,-0.12,0.2,-0.13,0.32,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,1.92,-0.13,-0.13,-0.13,-0.12,-0.12,0.3,-0.13,0.08,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,0.89,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,2.87,-0.13,-0.13,-0.13,-0.12,-0.12,-0.1,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-0.15,-0.13,-0.13,-0.13,-0.13,-0.13,-0.03,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.14,-0.13,-0.13,-0.13,-0.11,-0.12,0.43,-0.12,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,0.47,-0.13,-0.13,-0.13,-0.1,-0.13,-0.07,-0.12,-0.13,-0.13,-0.13
-0.07,-0.12,-0.13,-0.13,-0.13,1.41,-0.13,-0.13,-0.13,-0.12,-0.12,0.09,-0.13,0.18,-0.12,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.72,-0.13,-0.13,-0.13,-0.11,-0.12,-0.02,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.1,-0.13,0.32,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.34,-0.13,-0.13,-0.13,-0.12,-0.13,0.06,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,0.24,-0.13,-0.13,-0.13,-0.11,-0.12,0.02,-0.13,-0.13,-0.13,-0.13
-0.07,-0.12,-0.13,-0.13,-0.13,2.07,-0.13,-0.13,-0.13,-0.13,-0.13,0.07,-0.13,0.17,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,0.53,-0.13,-0.13,-0.13,-0.12,-0.13,0.34,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,1.76,-0.13,-0.13,-0.13,-0.13,-0.13,0.23,-0.13,0.19,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,3.85,-0.13,-0.13,-0.13,-0.1,-0.12,0.09,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-0.75,-0.13,-0.13,-0.13,-0.12,-0.12,0.02,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,0.21,-0.13,-0.13,-0.13,-0.13,-0.13,0.02,-0.13,0.12,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,10.0,-0.13,-0.13,-0.13,-0.11,-0.12,0.04,-0.13,-0.07,-0.12,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,5.39,-0.13,-0.13,-0.13,-0.11,-0.12,-0.04,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,0.54,-0.13,-0.13,-0.13,-0.12,-0.12,0.25,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,0.63,-0.13,-0.13,-0.13,-0.13,-0.12,0.04,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.15,-0.13,-0.13,-0.13,-0.12,-0.13,0.06,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,-0.06,-0.13,-0.13,-0.13,-0.13,-0.12,0.35,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,0.09,-0.13,-0.13,-0.13,-0.11,-0.13,0.34,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.05,-0.13,-0.13,-0.13,-0.12,-0.13,0.02,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,3.63,-0.13,-0.13,-0.13,-0.12,-0.13,0.2,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.38,-0.13,-0.13,-0.13,-0.12,-0.12,-0.02,-0.13,0.32,-0.13,-0.13
-0.07,-0.12,-0.13,-0.13,-0.13,0.94,-0.13,-0.13,-0.13,-0.11,-0.12,0.13,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,2.96,-0.13,-0.13,-0.13,-0.11,-0.13,0.18,-0.13,0.09,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,-0.21,-0.13,-0.13,-0.13,-0.12,-0.13,-0.11,-0.13,-0.13,-0.13,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,0.01,-0.13,-0.13,-0.13,-0.13,-0.13,0.26,-0.13,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,7.38,-0.13,-0.13,-0.13,-0.11,-0.12,1.28,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,6.36,-0.13,-0.13,-0.13,-0.11,-0.12,0.11,-0.13,-0.13,-0.13,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,0.58,-0.13,-0.13,-0.13,-0.12,-0.12,0.1,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.1,-0.13,0.05,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,1.91,-0.13,-0.13,-0.13,-0.11,-0.12,0.1,-0.13,0.06,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,0.03,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.11,-0.13,0.17,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,0.09,-0.13,-0.13,-0.13,-0.12,-0.12,0.05,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,1.6,-0.13,-0.13,-0.13,-0.11,-0.13,-0.1,-0.12,0.2,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,1.3,-0.13,-0.13,-0.13,-0.13,-0.13,-0.08,-0.12,0.19,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,-0.01,-0.13,-0.13,-0.13,-0.11,-0.12,0.43,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-0.07,-0.13,-0.13,-0.13,-0.11,-0.12,0.15,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.32,-0.13,-0.13,-0.13,-0.11,-0.12,0.31,-0.13,-0.01,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.95,-0.13,-0.13,-0.13,-0.13,-0.12,-0.1,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,3.32,-0.13,-0.13,-0.13,-0.11,-0.12,-0.12,-0.12,0.3,-0.12,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,5.31,-0.13,-0.13,-0.13,-0.12,-0.12,0.03,-0.13,-0.13,-0.13,-0.13
-0.06,-0.12,-0.13,-0.13,-0.13,-0.07,-0.13,-0.13,-0.13,-0.12,-0.12,0.31,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,1.35,-0.13,-0.13,-0.13,-0.11,-0.12,0.16,-0.13,-0.13,-0.13,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,-0.08,-0.13,-0.13,-0.13,-0.1,-0.13,0.84,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.46,-0.13,-0.13,-0.13,-0.13,-0.13,0.39,-0.13,-0.13,-0.13,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,-0.1,-0.13,-0.13,-0.13,-0.1,-0.13,-0.12,-0.13,-0.13,-0.13,-0.13
-0.07,-0.12,-0.13,-0.13,-0.13,0.5,-0.13,-0.13,-0.13,-0.11,-0.13,0.2,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.1,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,1.67,-0.13,-0.13,-0.13,-0.12,-0.13,0.99,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.28,-0.13,-0.13,-0.13,-0.13,-0.12,0.04,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,0.17,-0.13,-0.13,-0.13,-0.11,-0.12,0.04,-0.13,0.58,-0.13,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,0.65,-0.13,-0.13,-0.13,-0.12,-0.12,0.73,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.65,-0.13,-0.13,-0.13,-0.11,-0.13,0.3,-0.13,-0.13,-0.13,-0.13
-0.06,-0.12,-0.13,-0.13,-0.13,1.35,-0.13,-0.13,-0.13,-0.12,-0.13,0.0,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,1.18,-0.13,-0.13,-0.13,-0.12,-0.12,0.17,-0.13,0.27,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.17,-0.13,-0.13,-0.13,-0.12,-0.12,0.01,-0.13,0.3,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,-0.14,-0.13,-0.13,-0.13,-0.13,-0.12,0.31,-0.13,-0.13,-0.13,-0.13
-0.1,-0.12,-0.13,-0.13,-0.13,-0.12,-0.13,-0.13,-0.13,-0.12,-0.12,0.68,-0.13,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,9.86,-0.13,-0.13,-0.13,-0.11,-0.12,0.04,-0.13,0.0,-0.12,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,0.09,-0.13,-0.13,-0.13,-0.12,-0.13,0.08,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,4.05,-0.13,-0.13,-0.13,-0.09,-0.13,-0.05,-0.13,-0.13,-0.13,-0.13
-0.11,-0.12,-0.13,-0.13,-0.13,-0.02,-0.13,-0.13,-0.13,-0.11,-0.12,0.62,-0.13,0.09,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,-0.66,-0.13,-0.13,-0.13,-0.13,-0.12,-0.03,-0.12,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,6.02,-0.13,-0.13,-0.13,-0.13,-0.12,1.04,-0.13,-0.03,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.31,-0.13,-0.13,-0.13,-0.12,-0.13,0.55,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.39,-0.13,-0.13,-0.13,-0.12,-0.12,-0.02,-0.13,-0.13,-0.13,-0.13
-0.06,-0.12,-0.13,-0.13,-0.13,4.61,-0.13,-0.13,-0.13,-0.1,-0.13,0.59,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.02,-0.13,-0.13,-0.13,-0.12,-0.13,0.76,-0.13,-0.13,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,2.74,-0.13,-0.13,-0.13,-0.11,-0.13,-0.06,-0.13,-0.13,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,0.3,-0.13,-0.13,-0.13,-0.12,-0.12,0.24,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.39,-0.13,-0.13,-0.13,-0.11,-0.13,0.61,-0.13,0.2,-0.13,-0.13
-0.09,-0.12,-0.13,-0.13,-0.13,0.04,-0.13,-0.13,-0.13,-0.11,-0.12,0.04,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,0.05,-0.13,-0.12,-0.12,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,-0.19,-0.13,-0.13,-0.13,-0.11,-0.12,-0.12,-0.1,-0.13,-0.13,-0.13
-0.07,-0.13,-0.13,-0.13,-0.13,1.97,-0.13,-0.13,-0.13,-0.13,-0.13,0.46,-0.13,0.09,-0.13,-0.13
-0.08,-0.13,-0.13,-0.13,-0.13,0.31,-0.13,-0.13,-0.13,-0.12,-0.13,0.12,-0.13,-0.13,-0.13,-0.13
-0.06,-0.12,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.11,-0.13,0.17,-0.13,-0.13,-0.13,-0.13
-0.06,-0.12,-0.13,-0.13,-0.13,-0.19,-0.13,-0.13,-0.13,-0.1,-0.13,0.4,-0.12,-0.13,-0.13,-0.13
-0.06,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.09,-0.13,0.02,-0.13,-0.13,-0.13,-0.13
-0.09,-0.13,-0.13,-0.13,-0.13,0.7,-0.13,-0.13,-0.13,-0.11,-0.13,0.14,-0.13,-0.13,-0.13,-0.13
-0.08,-0.12,-0.13,-0.13,-0.13,0.86,-0.13,-0.13,-0.13,-0.11,-0.12,0.22,-0.13,-0.13,-0.13,-0.13
-0.1,-0.13,-0.13,-0.13,-0.13,0.88,-0.13,-0.13,-0.13,-0.11,-0.13,0.28,-0.13,-0.13,-0.13,-0.13
